Country,ISO,BoundaryType,BoundaryName,License,License Source,Source,Year,GeoJSON
New Zealand,NZL,ADM1,New Zealand,Creative Commons Attribution 4.0 International (CC BY 4.0),www.stats.govt.nz/about_us/about-this-site/copyright-terms-of-use.aspx,www.stats.govt.nz/browse_for_stats/Maps_and_geography/Geographic-areas/digital-boundary-files.aspx,2017,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/NZL/ADM1/geoBoundaries-NZL-ADM1.geojson
New Zealand,NZL,ADM2,New Zealand,Creative Commons Attribution 4.0 International (CC BY 4.0),datafinder.stats.govt.nz/layer/105153-territorial-authority-2021-generalised/,datafinder.stats.govt.nz/layer/105153-territorial-authority-2021-generalised/,2021,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/NZL/ADM2/geoBoundaries-NZL-ADM2.geojson
New Zealand,NZL,ADM3,New Zealand,Creative Commons Attribution 4.0 International (CC BY 4.0),www.stats.govt.nz/about_us/about-this-site/copyright-terms-of-use.aspx,www.stats.govt.nz/browse_for_stats/Maps_and_geography/Geographic-areas/digital-boundary-files.aspx,2017,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/NZL/ADM3/geoBoundaries-NZL-ADM3.geojson
Nicaragua,NIC,ADM0,Nicaragua,Public Domain,commons.wikimedia.org/wiki/File,commons.wikimedia.org/wiki/File,2007,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/NIC/ADM0/geoBoundaries-NIC-ADM0.geojson
Nicaragua,NIC,ADM1,Nicaragua,Open Data Commons Open Database License 1.0,osm-boundaries.com/,wambachers-osm.website/boundaries/,2017,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/NIC/ADM1/geoBoundaries-NIC-ADM1.geojson
Nicaragua,NIC,ADM2,Nicaragua,Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,wambachers-osm.website/boundaries/,2017,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/NIC/ADM2/geoBoundaries-NIC-ADM2.geojson
Niger,NER,ADM0,Niger,Creative Commons Attribution-ShareAlike 2.0,mapcruzin.com/free-niger-country-city-place-gis-shapefiles.htm,mapcruzin.com/free-niger-country-city-place-gis-shapefiles.htm,2017,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/NER/ADM0/geoBoundaries-NER-ADM0.geojson
Niger,NER,ADM1,Niger,Open Data Commons Open Database License 1.0,spatialdata.dhsprogram.com/references/subnational_data_schema.pdf,www.idhsdata.org/idhs/gis.shtml,2012,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/NER/ADM1/geoBoundaries-NER-ADM1.geojson
Niger,NER,ADM2,Niger,Creative Commons Attribution 3.0 License,www.citypopulation.de/termsofuse.html,www.citypopulation.de/en/niger/admin/?mode=status&map=osm_dlr&opacity=0.8,2018,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/NER/ADM2/geoBoundaries-NER-ADM2.geojson
Niger,NER,ADM3,Niger,Creative Commons Attribution 3.0 License,www.citypopulation.de/termsofuse.html,www.citypopulation.de/en/niger/admin/,2012,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/NER/ADM3/geoBoundaries-NER-ADM3.geojson
Nigeria,NGA,ADM0,Nigeria,Creative Commons Attribution 4.0 International (CC BY 4.0),data.grid3.org/datasets/grid3-nigeria-state-boundaries/explore?location=8.992006%2C8.685290%2C6.82,data.grid3.org/datasets/grid3-nigeria-state-boundaries/explore?location=8.992006%2C8.685290%2C6.82,2022,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/NGA/ADM0/geoBoundaries-NGA-ADM0.geojson
Nigeria,NGA,ADM1,Nigeria,Creative Commons Attribution 4.0 International (CC BY 4.0),data.grid3.org/datasets/grid3-nigeria-state-boundaries/explore?location=8.992006%2C8.685290%2C6.82,data.grid3.org/datasets/grid3-nigeria-state-boundaries/explore?location=8.992006%2C8.685290%2C6.82,2022,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/NGA/ADM1/geoBoundaries-NGA-ADM1.geojson
Nigeria,NGA,ADM2,Nigeria,Creative Commons Attribution 4.0 International (CC BY 4.0),data.grid3.org/datasets/grid3-nigeria-local-government-area-boundaries-1/explore?location=8.959048%2C8.685290%2C6.61,data.grid3.org/datasets/grid3-nigeria-local-government-area-boundaries-1/explore?location=8.959048%2C8.685290%2C6.61,2022,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/NGA/ADM2/geoBoundaries-NGA-ADM2.geojson
Niue,NIU,ADM0,Niue,Creative Commons Attribution 4.0 International (CC BY 4.0),sentinel.esa.int/documents/247904/690755/Sentinel_Data_Legal_Notice,env1.arcgis.com/arcgis/rest/services/Sentinel2_10m_LandCover/ImageServer,2021,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/NIU/ADM0/geoBoundaries-NIU-ADM0.geojson
Niue,NIU,ADM1,Niue,Creative Commons Attribution 4.0 International (CC BY 4.0),pacificdata.org/data/dataset/2011_niu_phc_admin_boundaries,pacificdata.org/data/dataset/2011_niu_phc_admin_boundaries,2020,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/NIU/ADM1/geoBoundaries-NIU-ADM1.geojson
North Macedonia,MKD,ADM0,North Macedonia,Creative Commons Attribution 4.0 International (CC BY 4.0),data.humdata.org/dataset/fyrom-administrative-levels-1-4-from-eurogeographics-and-ntes,data.humdata.org/dataset/fyrom-administrative-levels-1-4-from-eurogeographics-and-ntes,2016,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MKD/ADM0/geoBoundaries-MKD-ADM0.geojson
North Macedonia,MKD,ADM1,North Macedonia,Creative Commons Attribution 4.0 International (CC BY 4.0),data.humdata.org/dataset/fyrom-administrative-levels-1-4-from-eurogeographics-and-ntes,data.humdata.org/dataset/fyrom-administrative-levels-1-4-from-eurogeographics-and-ntes,2016,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MKD/ADM1/geoBoundaries-MKD-ADM1.geojson
North Macedonia,MKD,ADM2,North Macedonia,Creative Commons Attribution 4.0 International (CC BY 4.0),data.humdata.org/dataset/fyrom-administrative-levels-1-4-from-eurogeographics-and-ntes,data.humdata.org/dataset/fyrom-administrative-levels-1-4-from-eurogeographics-and-ntes,2016,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MKD/ADM2/geoBoundaries-MKD-ADM2.geojson
Northern Mariana Islands,MNP,ADM0,Northern Mariana Islands,Creative Commons Attribution 4.0 (CC BY 4.0),sentinel.esa.int/documents/247904/690755/Sentinel_Data_Legal_Notice,env1.arcgis.com/arcgis/rest/services/Sentinel2_10m_LandCover/ImageServer,2021,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MNP/ADM0/geoBoundaries-MNP-ADM0.geojson
Northern Mariana Islands,MNP,ADM2,Northern Mariana Islands,Public Domain,www.census.gov/about/policies/open-gov/open-data.html,www.census.gov/geographies/mapping-files/time-series/geo/cartographic-boundary.html,2021,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MNP/ADM2/geoBoundaries-MNP-ADM2.geojson
Norway,NOR,ADM0,Norway,Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,wambachers-osm.website/boundaries/,2017,https://github.com/wmgeolab/geoBoundaries/raw/41af8f1/releaseData/gbOpen/NOR/ADM0/geoBoundaries-NOR-ADM0.geojson
Norway,NOR,ADM1,Norway,Creative Commons Attribution 4.0 (CC BY 4.0),kartkatalog.geonorge.no/metadata/administrative-enheter-fylker/6093c8a8-fa80-11e6-bc64-92361f002671,kartkatalog.geonorge.no/metadata/administrative-enheter-fylker/6093c8a8-fa80-11e6-bc64-92361f002671,2022,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/NOR/ADM1/geoBoundaries-NOR-ADM1.geojson
Norway,NOR,ADM2,Norway,Creative Commons Attribution 4.0 International (CC BY 4.0),kartkatalog.geonorge.no/metadata/kartverket/administrative-enheter/041f1e6e-bdbc-4091-b48f-8a5990f3cc5b,kartkatalog.geonorge.no/metadata/kartverket/administrative-enheter/041f1e6e-bdbc-4091-b48f-8a5990f3cc5b,2013,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/NOR/ADM2/geoBoundaries-NOR-ADM2.geojson
Oman,OMN,ADM0,Oman,Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,wambachers-osm.website/boundaries/,2017,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/OMN/ADM0/geoBoundaries-OMN-ADM0.geojson
Oman,OMN,ADM1,Oman,Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,wambachers-osm.website/boundaries/,2010,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/OMN/ADM1/geoBoundaries-OMN-ADM1.geojson
Oman,OMN,ADM2,Oman,Other - Direct Permission,twitter.com/WMgeoLab/status/1253068523166765056,nsdig2gapps.ncsi.gov.om/nsdiportal/,2020,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/OMN/ADM2/geoBoundaries-OMN-ADM2.geojson
Pakistan,PAK,ADM0,Pakistan,Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,wambachers-osm.website/boundaries/,2017,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/PAK/ADM0/geoBoundaries-PAK-ADM0.geojson
Pakistan,PAK,ADM1,Pakistan,Public Domain,creativecommons.org/share-your-work/public-domain/,commons.wikimedia.org/wiki/File,2019,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/PAK/ADM1/geoBoundaries-PAK-ADM1.geojson
Pakistan,PAK,ADM2,Pakistan,Public Domain,creativecommons.org/share-your-work/public-domain/,commons.wikimedia.org/wiki/File,2019,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/PAK/ADM2/geoBoundaries-PAK-ADM2.geojson
Pakistan,PAK,ADM3,Pakistan,Open Data Commons Open Database License 1.0,Pathways Data Pvt. Ltd.,geonode.pathwaysdata.com/layers/geonode,2017,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/PAK/ADM3/geoBoundaries-PAK-ADM3.geojson
Palau,PLW,ADM0,Palau,Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,wambachers-osm.website/boundaries/,2017,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/PLW/ADM0/geoBoundaries-PLW-ADM0.geojson
Palau,PLW,ADM1,Palau,Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,wambachers-osm.website/boundaries/,2017,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/PLW/ADM1/geoBoundaries-PLW-ADM1.geojson
Palau,PLW,ADM2,Palau,Creative Commons Attribution 4.0 (CC BY 4.0),pacificdata.org/data/dataset/2015_plw_phc_admin_boundaries,pacificdata.org/data/geographic_data/2015_plw_phc_admin_boundaries/resource/fe6dd29b-6ec5-4a06-9aac-e8d84d895b21,2015,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/PLW/ADM2/geoBoundaries-PLW-ADM2.geojson
Panama,PAN,ADM0,Panama,Public Domain,www.cia.gov/the-world-factbook/countries/panama/map,www.cia.gov/the-world-factbook/countries/panama/map,2022,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/PAN/ADM0/geoBoundaries-PAN-ADM0.geojson
Panama,PAN,ADM1,Panama,Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,wambachers-osm.website/boundaries/,2017,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/PAN/ADM1/geoBoundaries-PAN-ADM1.geojson
Panama,PAN,ADM2,Panama,Creative Commons Attribution 4.0 International (CC BY 4.0),www.arcgis.com/home/item.html?id=8f1c5499d3a8423888454cfee5b45586,www.arcgis.com/home/item.html?id=8f1c5499d3a8423888454cfee5b45586,2012,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/PAN/ADM2/geoBoundaries-PAN-ADM2.geojson
Panama,PAN,ADM3,Panama,Creative Commons Attribution 4.0 International (CC BY 4.0),www.arcgis.com/home/item.html?id=339ba1515a264217805efc29ec9d144a,www.arcgis.com/home/item.html?id=339ba1515a264217805efc29ec9d144a,2012,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/PAN/ADM3/geoBoundaries-PAN-ADM3.geojson
Papua New Guinea,PNG,ADM0,Papua New Guinea,Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,wambachers-osm.website/boundaries/,2017,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/PNG/ADM0/geoBoundaries-PNG-ADM0.geojson
Papua New Guinea,PNG,ADM1,Papua New Guinea,Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),data.humdata.org/dataset/papua-new-guinea-admin-level-0-international-boundaries,data.humdata.org/dataset/papua-new-guinea-admin-level-0-international-boundaries,2019,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/PNG/ADM1/geoBoundaries-PNG-ADM1.geojson
Papua New Guinea,PNG,ADM2,Papua New Guinea,Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),data.humdata.org/dataset/papua-new-guinea-admin-level-0-international-boundaries,data.humdata.org/dataset/papua-new-guinea-admin-level-0-international-boundaries,2019,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/PNG/ADM2/geoBoundaries-PNG-ADM2.geojson
Papua New Guinea,PNG,ADM3,Papua New Guinea,Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),data.humdata.org/dataset/papua-new-guinea-admin-level-0-international-boundaries,data.humdata.org/dataset/papua-new-guinea-admin-level-0-international-boundaries,2019,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/PNG/ADM3/geoBoundaries-PNG-ADM3.geojson
Paraguay,PRY,ADM0,Paraguay,Creative Commons Attribution 4.0 International (CC BY 4.0),twitter.com/WMgeoLab/status/1179001467669078017/photo/1,geo.stp.gov.py/user/dgeec/tables/paraguay_2012_departamentos/public,2012,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/PRY/ADM0/geoBoundaries-PRY-ADM0.geojson
Paraguay,PRY,ADM1,Paraguay,Creative Commons Attribution 4.0 International (CC BY 4.0),twitter.com/WMgeoLab/status/1179001467669078017/photo/2,geo.stp.gov.py/user/dgeec/tables/paraguay_2012_departamentos/public,2012,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/PRY/ADM1/geoBoundaries-PRY-ADM1.geojson
Paraguay,PRY,ADM2,Paraguay,Creative Commons Attribution 4.0 (CC BY 4.0),twitter.com/WMgeoLab/status/1179001467669078017/photo/3,geo.stp.gov.py/user/dgeec/tables/paraguay_2012_barrrios_y_localidades/public,2012,https://github.com/wmgeolab/geoBoundaries/raw/f549eab/releaseData/gbOpen/PRY/ADM2/geoBoundaries-PRY-ADM2.geojson
Peru,PER,ADM0,Peru,Public Domain,commons.wikimedia.org/wiki/File,en.wikipedia.org/wiki/Administrative_divisions_of_Peru,2008,https://github.com/wmgeolab/geoBoundaries/raw/90a1d52/releaseData/gbOpen/PER/ADM0/geoBoundaries-PER-ADM0.geojson
Peru,PER,ADM1,Peru,Public Domain,commons.wikimedia.org/wiki/File,en.wikipedia.org/wiki/Administrative_divisions_of_Peru,2008,https://github.com/wmgeolab/geoBoundaries/raw/90a1d52/releaseData/gbOpen/PER/ADM1/geoBoundaries-PER-ADM1.geojson
Peru,PER,ADM2,Peru,Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),data.humdata.org/dataset/limites-de-peru,data.humdata.org/dataset/limites-de-peru,2020,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/PER/ADM2/geoBoundaries-PER-ADM2.geojson
Philippines,PHL,ADM0,Philippines,Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),Data https,data.humdata.org/dataset/philippines-administrative-levels-0-to-3,2020,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/PHL/ADM0/geoBoundaries-PHL-ADM0.geojson
Philippines,PHL,ADM1,Philippines,Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),data.humdata.org/dataset/philippines-administrative-levels-0-to-3,data.humdata.org/dataset/philippines-administrative-levels-0-to-3,2020,https://github.com/wmgeolab/geoBoundaries/raw/41af8f1/releaseData/gbOpen/PHL/ADM1/geoBoundaries-PHL-ADM1.geojson
Philippines,PHL,ADM2,Philippines,Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),data.humdata.org/about/license,data.humdata.org/dataset/philippines-administrative-levels-0-to-3,2020,https://github.com/wmgeolab/geoBoundaries/raw/41af8f1/releaseData/gbOpen/PHL/ADM2/geoBoundaries-PHL-ADM2.geojson
Philippines,PHL,ADM3,Philippines,Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),data.humdata.org/dataset/philippines-administrative-levels-0-to-3,data.humdata.org/dataset/philippines-administrative-levels-0-to-3,2020,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/PHL/ADM3/geoBoundaries-PHL-ADM3.geojson
Pitcairn,PCN,ADM0,Pitcairn Islands,Creative Commons Attribution 4.0 (CC BY 4.0),sentinel.esa.int/documents/247904/690755/Sentinel_Data_Legal_Notice,env1.arcgis.com/arcgis/rest/services/Sentinel2_10m_LandCover/ImageServer,2021,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/PCN/ADM0/geoBoundaries-PCN-ADM0.geojson
Poland,POL,ADM0,Poland,Other - Humanitarian,creativecommons.org/licenses/by/2.0/deed.en,commons.wikimedia.org/wiki/File,2011,https://github.com/wmgeolab/geoBoundaries/raw/f549eab/releaseData/gbOpen/POL/ADM0/geoBoundaries-POL-ADM0.geojson
Poland,POL,ADM1,Poland,Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,wambachers-osm.website/boundaries/,2017,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/POL/ADM1/geoBoundaries-POL-ADM1.geojson
Poland,POL,ADM2,Poland,Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,wambachers-osm.website/boundaries/,2017,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/POL/ADM2/geoBoundaries-POL-ADM2.geojson
Poland,POL,ADM3,Poland,Creative Commons Attribution-ShareAlike 2.0,www.openstreetmap.org/copyright,wambachers-osm.website/boundaries/,2017,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/POL/ADM3/geoBoundaries-POL-ADM3.geojson
Portugal,PRT,ADM0,Portugal,Open Data Commons Open Database License 1.0,snig.dgterritorio.gov.pt/rndg/srv/por/catalog.search#/metadata/5e3debf1-6cde-4ff2-8301-a86799231906,snig.dgterritorio.gov.pt/rndg/srv/por/catalog.search#/metadata/5e3debf1-6cde-4ff2-8301-a86799231906,2016,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/PRT/ADM0/geoBoundaries-PRT-ADM0.geojson
Portugal,PRT,ADM1,Portugal,Open Data Commons Open Database License 1.0,snig.dgterritorio.gov.pt/rndg/srv/por/catalog.search#/metadata/5e3debf1-6cde-4ff2-8301-a86799231907,snig.dgterritorio.gov.pt/rndg/srv/por/catalog.search#/metadata/5e3debf1-6cde-4ff2-8301-a86799231907,2016,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/PRT/ADM1/geoBoundaries-PRT-ADM1.geojson
Portugal,PRT,ADM2,Portugal,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication,en.wikipedia.org/wiki/File,en.wikipedia.org/wiki/File,2020,https://github.com/wmgeolab/geoBoundaries/raw/90a1d52/releaseData/gbOpen/PRT/ADM2/geoBoundaries-PRT-ADM2.geojson
Portugal,PRT,ADM3,Portugal,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication,snig.dgterritorio.gov.pt/rndg/srv/por/catalog.search#/metadata/5e3debf1-6cde-4ff2-8301-a86799231909,snig.dgterritorio.gov.pt/rndg/srv/por/catalog.search#/metadata/5e3debf1-6cde-4ff2-8301-a86799231909,2021,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/PRT/ADM3/geoBoundaries-PRT-ADM3.geojson
Puerto Rico,PRI,ADM2,Puerto Rico,Public Domain,www.census.gov/about/policies/open-gov/open-data.html,www.census.gov/geographies/mapping-files/time-series/geo/cartographic-boundary.html,2021,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/PRI/ADM2/geoBoundaries-PRI-ADM2.geojson
Puerto Rico,PRI,ADM3,Puerto Rico,Public Domain,www.census.gov/about/policies/open-gov/open-data.html,www.census.gov/geographies/mapping-files/time-series/geo/cartographic-boundary.html,2021,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/PRI/ADM3/geoBoundaries-PRI-ADM3.geojson
Qatar,QAT,ADM0,Qatar,Open Data Commons Open Database License 1.0,wiki.openstreetmap.org/wiki/Legal_FAQ#What_is_the_license_for_OpenStreetMap.27s_geodata.3F,wambachers-osm.website/boundaries/,2017,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/QAT/ADM0/geoBoundaries-QAT-ADM0.geojson
Qatar,QAT,ADM1,Qatar,Creative Commons Attribution 4.0 International (CC BY 4.0),www.data.gov.qa/pages/license/annexes,www.data.gov.qa/explore/dataset/gis-statistics/export/,2015,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/QAT/ADM1/geoBoundaries-QAT-ADM1.geojson
Qatar,QAT,ADM2,Qatar,Creative Commons Attribution 4.0 International (CC BY 4.0),www.data.gov.qa/pages/license/annexes,www.data.gov.qa/explore/dataset/gis-statistics/export/,2015,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/QAT/ADM2/geoBoundaries-QAT-ADM2.geojson
